id,title,popularity,imdb_id,averageRating,num_votes,title_type,start_year,tags
682532,John and the Hole,19.477,tt11307724,5.2,5080,movie,2021, horror thriller drama massachusetts bunker family-relationships coming-of-age teenage-boy based-on-short-story abduction wait deep discovers year neighboring ground older drugs affluent exploring seemingly bunker parents provocation john free bodies hole woods unfinished captive returns 13 unconscious holds boy anxiously finally sister drags
944689,Morrison,59.897,tt20724406,7.8,34,movie,2023, drama nan restless parents alive war hotel met vietnam memories finds engineer halls twisting visiting
584242,Wet Season,11.961,tt9822706,6.8,1541,movie,2019, romance drama singapore rain teacher-student-relationship schoolteacher neglected-wife sick-father durian wushu schoolteacher remedial care wei lun father students develops deals crush chinese infertility season wet law life closer kok extra infirm embraces classes ling tutoring revolves
59961,Safe House,15.347,tt1599348,6.7,239465,movie,2012, action thriller martial-arts central-intelligence-agency-(cia) microchip betrayal on-the-run shootout interrogation safe-house rogue-agent cape-town south-africa football-(soccer)-stadium consulate dead remanded decade long cia escapes operative alive mercenaries house renegade resurfaces safe attacked dangerous allies rookie stay uncover
59965,Abduction,14.567,tt1600195,5.1,83845,movie,2011, mystery action thriller drama central-intelligence-agency-(cia) therapist training website on-the-run hospital train love-interest explosion teenage-boy high-school-student missing-person secret-past baseball-stadium hand-to-hand-combat pittsburgh pennsylvania special-agent school-project assassination-team secrets person draws feeling neighbor hunted uneasy nathan karen harper forcing uncovering closer life family flee years assassins trust truth
59967,Looper,31.791,tt1276104,7.4,608547,movie,2012, action drama thriller sci-fi future suicide assassin dystopia drug-addiction time-travel retirement tragedy murder organized-crime execution criminal contract-killer neo-noir 2040s travel gun close assassination year looper rid sending target loop mob good 30 day rich 2044 life decides mop invented time send joe waiting years hired future
125504,A Christmas Story 2,4.946,tt2281069,3.5,3008,video,2012,a christmas story collection comedy family holiday christmas man ralphie follow traditional blooded fisted mom original continues fixed randy trouble percent christmas american car eyes time years red
27201,Corvette Summer,9.281,tt0077372,5.7,3986,movie,1978, comedy adventure corvette-stingray exotic vegas helps build high tricked corvette class cars searching vanessa fully project search leads design stolen school ken wannabe loves las track dream teenaged shop prostitute car
125509,Wrong Turn 5: Bloodlines,90.68,tt2375779,4.1,23511,video,2012,wrong turn collection horror adventure thriller small-town mutant halloween forest west-virginia sequel slasher cannibal police-officer survival-horror voyeur power-plant gather virginia man treat town festival mischief small students goers cannibals night kill inbred hosting family party mountain halloween trick wild legendary music fun throngs west group visiting costumed hillbilly college
27205,Inception,78.566,tt1375666,8.8,2591767,movie,2010, action adventure sci-fi rescue mission dream airplane paris france virtual-reality kidnapping philosophy spy allegory manipulation car-crash heist memory architecture los-angeles california dream-world subconscious offered person targets espionage idea target payment chance impossible regain task life inception considered implantation skilled subconscious infiltrating commits corporate cobb thief
27214,Amityville 3-D,8.194,tt0085159,4.2,7652,movie,1983,the amityville collection horror thriller haunted-house settles journalist buys write john advantage skeptical price house reputation place baxter amityville debunk rock infamous
256591,Focus,29.534,tt2381941,6.6,278794,movie,2015, crime comedy romance drama seduction con-man illusion deception rivalry femme-fatale con-artist illusionist femme disciple accomplished spoil nicky fatale relationship artist returns involved jess years ends plans romantically
1075794,Leo,95.727,tt5755238,7.0,38570,movie,2023,leo collection comedy animation adventure family classroom musical bucket-list exhilarated familiar left year jaded escape including decades anxious students classroom live terrarium leo impossibly substitute caught learns experience florida turtle life mate teacher stuck 74 problems lizard plans
27230,Christmas Evil,9.396,tt0081793,5.5,8639,movie,1980, horror thriller santa-claus hospital church killer killing-spree peeping-tom killer-santa-claus christmas-horror toy-factory christmas delusional pay spirit garbed worker blood naughty harry toy decides christmas townspeople suit save thing factory claus red santa
354912,Coco,204.964,tt2380307,8.4,610259,movie,2017, music animation adventure drama family skeleton mexico guitar afterlife musician holiday villain singer murderer life-after-death child day-of-the-dead music boy talent dead trickster hector accomplished charming musician idol cruz dreams extraordinary set mysterious generations desperate journey real ernesto chain meets baffling land family story miguel finds prove unlock music stunning events ban colorful history
846433,The Enforcer,36.044,tt14857730,5.3,5207,movie,2022, crime action drama nan femme boss discovers cyber miami set film putting thriller fatale befriended spent risk young sacrifices life noir branched deadly organization runaway save enforcer sex trafficking building girl
1075810,Ghaath,20.428,tt26332440,7.6,38,movie,2023, thriller drama nan central perpetrators psychological jungle unsparing set death raging war victims middle portrait marked constant india years violence 50 civil lives proximity
715385,No Dogs or Italians Allowed,18.681,tt12826598,7.3,1971,movie,2022, animation history drama family documentary emigration stop-motion italian-immigrant emigrantes village region beloved ughetto ughettera 20th luigi century italy alps ughettos life family crossed grandson difficult changing story northern retraces abroad dreamed forever france destiny early legend started
1075845,Kiss the Future,20.808,tt17022868,7.6,557,movie,2023, documentary bosnian-war-(1992-95) humanitarian music provocative sarajevo sustained resistance sarajevo bosnian nationalism humanitarians hope weapon war band siege explore exploration activism music perils 1990s art u2 role
27274,Frankenhooker,12.068,tt0099611,6.2,13974,movie,1990, comedy horror sci-fi new-york-city prostitute lightning brothel dark-comedy mad-scientist reanimation crack-cocaine medical loses tragic fiancée body dropout light reassemble collect head hotel bring parts school life decides incident lawnmower room save district lures city prostitutes red
977548,Saturn Return,42.224,tt27518776,7.4,289,movie,2024, music drama musician granada spain spanish-cinema excited cult role student granada tensions heart planetas imminent play 90s plunged loving band witness middle young mythical cultural music boom history rock group privileged spanish mario break
813726,A Tourist's Guide to Love,10.18,tt20115096,5.8,7529,movie,2023, comedy romance adventure vietnam undercover ex-boyfriend vacation tour-bus tour-guide los-angeles california break-up travel-agent accountant long-term-relationship hanoi vietnamese-new-year ho-chi-minh da-nang vietnam travel tour romance tourist executive unexpected learn industry bus adventure guide vietnamese break path vietnam love life beaten explore assignment decide finds order expat undercover hijack accepts
27297,Grotesque,13.851,tt1352369,4.7,7616,movie,2009, horror thriller sexual-abuse pain sadism sexual-violence mad-doctor chainsaw torture cruelty splatter-film splatter bizarre develop couple game slowly doctor extreme hopes wanted unnamed depraved young kidnaps life extinguishes prime survival forces torment
551591,HUGtto! Pretty Cure♡Futari wa Pretty Cure: All Stars Memories,8.693,tt9230958,7.6,30,movie,2018,pretty cure movie collection fantasy animation adventure comedy action family superhero super-power superhero-team precure supervillain anime superhero-teamup based-on-tv-series female-superhero crossover magical-girl powers teru hana helpless miden infants abilities barring nagisa fight called monster stealing regain menance magical nono memories cures vengeful turning misumi bozu
27310,The Marine 2,11.4,tt1266027,4.9,6236,video,2009,the marine collection action thriller drama sniper sequel marine seize day wife hotel rebels control staying save marine sniper
